Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
coap-non,128,1,100kbit,10%,20ms,20,90.0,31.111187405056423,18.421788648475474,921.6,1765114962.22188
coap-non,128,1,100kbit,10%,100ms,100,90.0,116.33335219489203,22.89108182552936,921.6,1765114982.10394
coap-non,128,1,100kbit,10%,500ms,500,100.0,510.00001430511475,16.391041425086517,1024.0,1765115001.754575
coap-non,128,1,250kbit,0%,0ms,0,100.0,8.299970626831055,17.192040300278286,1024.0,1765115021.365324
coap-non,128,1,250kbit,0%,20ms,20,100.0,31.399989128112793,22.106770540379014,1024.0,1765115041.179926
coap-non,128,1,250kbit,0%,100ms,100,100.0,108.69998931884766,14.840300614863708,1024.0,1765115060.840936
coap-non,128,1,250kbit,0%,500ms,500,100.0,510.09998321533203,19.688970907603537,1024.0,1765115080.595743
coap-non,128,1,250kbit,1%,0ms,0,100.0,13.79997730255127,29.663989140152033,1024.0,1765115100.1886668
coap-non,128,1,250kbit,1%,20ms,20,100.0,30.900025367736816,18.95288885194365,1024.0,1765115119.6968808
coap-non,128,1,250kbit,1%,100ms,100,100.0,110.89999675750732,14.356184832689232,1024.0,1765115139.2935848
coap-non,128,1,250kbit,1%,500ms,500,100.0,515.2999877929688,25.22810108778717,1024.0,1765115158.925714
coap-non,128,1,250kbit,5%,0ms,0,90.0,8.111106024848091,16.14341120319159,921.6,1765115178.490151
coap-non,128,1,250kbit,5%,20ms,20,100.0,29.600000381469727,14.112256139402247,1024.0,1765115198.150083
coap-non,128,1,250kbit,5%,100ms,100,100.0,111.30001544952393,17.613442591174408,1024.0,1765115217.872681
coap-non,128,1,250kbit,5%,500ms,500,100.0,508.69994163513184,17.352840519355436,1024.0,1765115237.5471842
coap-non,128,1,250kbit,10%,0ms,0,100.0,10.199975967407227,21.049132184118417,1024.0,1765115257.098496
coap-non,128,1,250kbit,10%,20ms,20,90.0,31.222210990058052,18.095433914173093,921.6,1765115276.759003
coap-non,128,1,250kbit,10%,100ms,100,100.0,110.60001850128174,13.680443533187415,1024.0,1765115296.3937669
coap-non,128,1,250kbit,10%,500ms,500,80.0,510.1250112056732,14.999464046288924,819.2,1765115316.180328
coap-non,128,1,1mbit,0%,0ms,0,100.0,11.399984359741211,14.811437747345089,1024.0,1765115335.973835
coap-non,128,1,1mbit,0%,20ms,20,100.0,29.800009727478027,16.109353788203254,1024.0,1765115355.740473
coap-non,128,1,1mbit,0%,100ms,100,100.0,109.29999351501465,13.123820589802076,1024.0,1765115375.438464
coap-non,128,1,1mbit,0%,500ms,500,100.0,513.0000114440918,18.46312825303646,1024.0,1765115395.097953
coap-non,128,1,1mbit,1%,0ms,0,100.0,7.700014114379883,15.606630676422274,1024.0,1765115414.299142
coap-non,128,1,1mbit,1%,20ms,20,100.0,30.40006160736084,15.826875359094247,1024.0,1765115433.96879
coap-non,128,1,1mbit,1%,100ms,100,100.0,111.09998226165771,14.85819080275611,1024.0,1765115453.6663702
coap-non,128,1,1mbit,1%,500ms,500,90.0,510.66671477423773,21.55227266737533,921.6,1765115473.408829
coap-non,128,1,1mbit,5%,0ms,0,100.0,6.799983978271484,16.26038227978621,1024.0,1765115493.108448
coap-non,128,1,1mbit,5%,20ms,20,100.0,29.399991035461426,15.189198666953194,1024.0,1765115512.783046
coap-non,128,1,1mbit,5%,100ms,100,90.0,109.77779494391547,17.95666793749258,921.6,1765115532.486057
coap-non,128,1,1mbit,5%,500ms,500,80.0,509.87499952316284,18.279118053651644,819.2,1765115552.2528992
